Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBC01	28615.0532	35174.7295	93.0946	28615.0535	35174.7293	93.0949	0.3	-0.2	0.3	-0.3	-0.2	0.3
IBC02	28612.2372	35172.2027	93.0044	28612.2375	35172.203	93.0049	0.3	0.3	0.5	0.1	-0.4	0.5
IBC03	28608.547	35169.003	92.8474	28608.5473	35169.0034	92.8478	0.3	0.4	0.4	0.2	-0.5	0.4
IBC04	28605.1541	35166.1609	92.6821	28605.1544	35166.1614	92.6822	0.3	0.5	0.1	0.3	-0.5	0.1
IBC05	28601.5041	35163.1739	92.5228	28601.5046	35163.1741	92.5228	0.5	0.2	0.0	-0.1	-0.5	0.0
IBC06	28598.6495	35160.8835	92.4086	28598.6501	35160.8839	92.4089	0.6	0.4	0.3	0.1	-0.7	0.3
IBC07	28595.7007	35158.585	92.3269	28595.701	35158.5853	92.3271	0.3	0.3	0.2	0.1	-0.4	0.2
IBC08	28593.6565	35157.0294	92.2633	28593.6568	35157.03	92.2639	0.3	0.6	0.6	0.4	-0.5	0.6
IBC09	28591.4702	35155.3163	92.203	28591.4704	35155.3167	92.2035	0.2	0.4	0.5	0.3	-0.4	0.5
IBC10	28589.1233	35153.6962	92.1235	28589.1231	35153.6965	92.1237	-0.2	0.3	0.2	0.4	0.0	0.2
IBC11	28586.8392	35152.0547	92.0414	28586.8389	35152.0551	92.0419	-0.3	0.4	0.5	0.5	0.1	0.5
IBC12	28584.3369	35150.2946	91.9307	28584.3361	35150.2949	91.9313	-0.8	0.3	0.6	0.6	0.6	0.6
IBC13	28582.2206	35148.8288	91.8379	28582.2201	35148.8289	91.8382	-0.5	0.1	0.3	0.3	0.4	0.3
IBC14	28579.5107	35147.0043	91.7364	28579.5099	35147.0044	91.7368	-0.8	0.1	0.4	0.5	0.7	0.4
IBC15	28576.5752	35145.0649	91.635	28576.5748	35145.0652	91.6355	-0.4	0.3	0.5	0.5	0.2	0.5
IBC16	28573.0966	35142.94	91.5014	28573.0956	35142.9402	91.502	-1.0	0.2	0.6	0.6	0.8	0.6
IBC17	28570.275	35141.0667	91.3929	28570.2742	35141.0669	91.3935	-0.8	0.2	0.6	0.5	0.6	0.6
IBC18	28567.0592	35139.1125	91.2701	28567.0581	35139.1127	91.271	-1.1	0.2	0.9	0.7	0.9	0.9
IBC19	28565.2744	35138.0548	91.1968	28565.2733	35138.0549	91.1969	-1.1	0.1	0.1	0.6	0.9	0.1
IBC20	28562.8651	35136.6499	91.1072	28562.8646	35136.6502	91.1074	-0.5	0.3	0.2	0.5	0.3	0.2
IBC21	28559.8127	35134.8979	91.012	28559.8121	35134.8978	91.0114	-0.6	-0.1	-0.6	0.2	0.6	-0.6
IBC22	28557.3566	35133.5272	90.9276	28557.356	35133.527	90.9274	-0.6	-0.2	-0.2	0.1	0.6	-0.2
IBC23	28554.7306	35132.0813	90.8473	28554.7305	35132.0811	90.8458	-0.1	-0.2	-1.5	-0.1	0.2	-1.5
IBC24	28552.3858	35130.5057	90.7742	28552.3855	35130.5054	90.7737	-0.3	-0.3	-0.5	-0.1	0.4	-0.5
IBC25	28549.1725	35129.144	90.6608	28549.1723	35129.1441	90.6594	-0.2	0.1	-1.4	0.2	0.1	-1.4
IBC26	28546.6804	35127.8886	90.5799	28546.6801	35127.8883	90.5781	-0.3	-0.3	-1.8	-0.1	0.4	-1.8
IBC27	28543.5016	35126.3164	90.4698	28543.5018	35126.3154	90.4675	0.2	-1.0	-2.3	-1.0	0.3	-2.3
IBC28	28540.9777	35125.0993	90.378	28540.9779	35125.0983	90.3756	0.2	-1.0	-2.4	-1.0	0.3	-2.4
IBC29	28538.555	35123.6654	90.2992	28538.5552	35123.6647	90.2968	0.2	-0.7	-2.4	-0.7	0.1	-2.4
IBC30	28536.5582	35123.0588	90.2221	28536.5584	35123.0577	90.2202	0.2	-1.1	-1.9	-1.1	0.3	-1.9
IBC31	28533.3427	35121.6372	90.1237	28533.3427	35121.636	90.122	0.0	-1.2	-1.7	-1.1	0.6	-1.7
IBC32	28530.7886	35120.5277	90.0515	28530.789	35120.5272	90.0505	0.4	-0.5	-1.0	-0.6	-0.1	-1.0
IBC33	28528.6421	35119.6251	89.9952	28528.6422	35119.6248	89.9943	0.1	-0.3	-0.9	-0.3	0.0	-0.9
IBC34	28525.4263	35118.3066	89.8973	28525.4253	35118.3062	89.8963	-1.0	-0.4	-1.0	0.1	1.1	-1.0
IBC35	28522.3275	35117.0605	89.7988	28522.3268	35117.0595	89.7979	-0.7	-1.0	-0.9	-0.6	1.1	-0.9
IBC36	28520.3925	35116.313	89.7399	28520.3923	35116.3121	89.7385	-0.2	-0.9	-1.4	-0.7	0.6	-1.4
IBC37	28517.5708	35115.2537	89.653	28517.5708	35115.2519	89.6513	0.0	-1.8	-1.7	-1.6	0.8	-1.7
IBC38	28514.9355	35114.3115	89.5645	28514.935077306	35114.3093211832	89.5624	-0.4	-2.2	-2.1	-1.7	1.4	-2.1
IBC39	28512.7943	35113.2586	89.5052	28512.7945163146	35113.2564085878	89.5029	0.2	-2.2	-2.3	-2.0	0.8	-2.3
IBC40	28508.7351	35112.1741	89.3491	28508.7352858189	35112.1722522901	89.3468	0.2	-1.8	-2.3	-1.7	0.7	-2.3
IBC41	28507.0876	35111.3217	89.3051	28507.0881695043	35111.3194437023	89.3025	0.6	-2.3	-2.6	-2.3	0.5	-2.6
IBC42	28503.4876	35110.141	89.1884	28503.4878	35110.1408	89.1869	0.2	-0.2	-1.5	-0.3	-0.1	-1.5
IBC43	28500.6101	35109.2273	89.105	28500.6101	35109.2274	89.1038	0.0	0.1	-1.2	0.1	0.0	-1.2
IBC44	28497.5453	35108.4651	88.9995	28497.5453	35108.4654	88.9985	0.0	0.3	-1.0	0.3	-0.1	-1.0
IBC45	28494.7137	35107.968	88.887	28494.7137	35107.9681	88.886	0.0	0.1	-1.0	0.1	0.0	-1.0
IBC46	28491.226	35106.9994	88.7717	28491.2261	35106.9998	88.7711	0.1	0.4	-0.6	0.3	-0.3	-0.6
IBC47	28489.1857	35106.1595	88.7306	28489.1862	35106.1599	88.73	0.5	0.4	-0.6	0.1	-0.6	-0.6
IBC48	28486.7067	35105.4652	88.6467	28486.7072	35105.4656	88.6463	0.5	0.4	-0.4	0.1	-0.6	-0.4
IBC49	28483.825	35104.5396	88.5639	28483.8254	35104.5401	88.5638	0.4	0.5	-0.1	0.3	-0.6	-0.1
IBC50	28480.5162	35103.7003	88.4698	28480.5166	35103.7008	88.4699	0.4	0.5	0.1	0.3	-0.6	0.1
IBC51	28477.7992	35102.9869	88.3946	28477.7994	35102.9872	88.3952	0.2	0.3	0.6	0.2	-0.3	0.6
IBC52	28475.0785	35102.2568	88.3083	28475.0787	35102.2573	88.3089	0.2	0.5	0.6	0.4	-0.4	0.6
IBC53	28472.9937	35101.5964	88.2453	28472.9942	35101.5967	88.2463	0.5	0.3	1.0	0.0	-0.6	1.0
IBC54	28471.0176	35101.2071	88.1723	28471.0179	35101.2074	88.1727	0.3	0.3	0.4	0.1	-0.4	0.4
IBC55	28467.7666	35100.2089	88.0875	28467.7667	35100.2093	88.0886	0.1	0.4	1.1	0.3	-0.3	1.1
IBC56	28462.8678	35099.1631	87.9242	28462.8682	35099.1634	87.9249	0.4	0.3	0.7	0.1	-0.5	0.7
IBC57	28457.8964	35097.6602	87.7948	28457.8969	35097.6606	87.7959	0.5	0.4	1.1	0.1	-0.6	1.1
IBC58	28453.8696	35096.7476	87.6707	28453.8696	35096.7477	87.6722	0.0	0.1	1.5	0.1	0.0	1.5
IBC59	28449.286	35095.5754	87.5263	28449.2863	35095.5756	87.5275	0.3	0.2	1.2	0.0	-0.4	1.2
IBC60	28443.7948	35094.511	87.3423	28443.7952	35094.5112	87.3433	0.4	0.2	1.0	0.0	-0.4	1.0
IBL01	28617.4778	35173.1734	88.978	28617.478	35173.1734	88.978	0.2	0.0	0.0	-0.1	-0.2	0.0
IBL02	28612.6896	35168.8935	88.8395	28612.6899	35168.8935	88.8396	0.3	0.0	0.1	-0.1	-0.3	0.1
IBL03	28609.3134	35165.981	88.6951	28609.3138	35165.9811	88.6952	0.4	0.1	0.1	-0.1	-0.4	0.1
IBL04	28605.1651	35162.526	88.4911	28605.1659	35162.5263	88.4912	0.8	0.3	0.1	-0.1	-0.8	0.1
IBL05	28601.6805	35159.7154	88.3446	28601.6812	35159.7158	88.3448	0.7	0.4	0.2	0.0	-0.8	0.2
IBL06	28599.4572	35157.9588	88.2557	28599.4574	35157.959	88.2558	0.2	0.2	0.1	0.1	-0.3	0.1
IBL07	28597.3152	35156.2951	88.1937	28597.3158	35156.2953	88.194	0.6	0.2	0.3	-0.1	-0.6	0.3
IBL08	28594.5948	35154.2419	88.0952	28594.5953	35154.2421	88.0952	0.5	0.2	0.0	-0.1	-0.5	0.0
IBL09	28592.312	35152.5153	88.0857	28592.3123	35152.5155	88.0859	0.3	0.2	0.2	0.0	-0.4	0.2
IBL10	28590.2833	35151.5621	87.5824	28590.2838	35151.5624	87.5823	0.5	0.3	-0.1	0.0	-0.6	-0.1
IBL11	28585.4329	35147.308	89.4859	28585.4325	35147.3081	89.4861	-0.4	0.1	0.2	0.3	0.3	0.2
IBL12	28584.0637	35146.6657	87.7812	28584.0633	35146.6655	87.7813	-0.4	-0.2	0.1	0.0	0.4	0.1
IBL13	28581.7393	35145.0844	87.7357	28581.7385	35145.084	87.7357	-0.8	-0.4	0.0	0.0	0.9	0.0
IBL14	28579.3855	35143.546	87.6074	28579.3849	35143.5458	87.6076	-0.6	-0.2	0.2	0.1	0.6	0.2
IBL15	28577.0982	35142.0454	87.5352	28577.0976	35142.0453	87.5356	-0.6	-0.1	0.4	0.2	0.6	0.4
IBL16	28573.7318	35139.9329	87.3666	28573.731	35139.9327	87.367	-0.8	-0.2	0.4	0.2	0.8	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.3942	35138.4675	87.296	-0.7	-0.1	0.4	0.2	0.7	0.4
IBL18	28569.8014	35137.4743	87.2769	28569.801	35137.4739	87.2775	-0.4	-0.4	0.6	-0.2	0.5	0.6
IBL19	28567.7894	35136.301	87.154	28567.7889	35136.3011	87.1544	-0.5	0.1	0.4	0.3	0.4	0.4
IBL20	28565.3105	35134.7943	87.1326	28565.3102	35134.7943	87.1326	-0.3	0.0	0.0	0.1	0.3	0.0
IBL21	28562.8601	35133.4003	87.0025	28562.8601	35133.4005	87.003	0.0	0.2	0.5	0.2	-0.1	0.5
IBL22	28559.6444	35131.5401	86.9694	28559.6439	35131.5397	86.969	-0.5	-0.4	-0.4	-0.1	0.6	-0.4
IBL23	28557.2267	35130.205	86.8909	28557.2266	35130.2047	86.8905	-0.1	-0.3	-0.4	-0.2	0.2	-0.4
IBL24	28554.7332	35128.8487	86.8259	28554.7331	35128.8482	86.8256	-0.1	-0.5	-0.3	-0.4	0.3	-0.3
IBL25	28552.1776	35127.5797	86.5921	28552.1779	35127.5791	86.5915	0.3	-0.6	-0.6	-0.7	0.0	-0.6
IBL26	28549.0213	35125.9008	86.5993	28549.0215	35125.8998	86.5988	0.2	-1.0	-0.5	-1.0	0.3	-0.5
IBL27	28546.0952	35124.4731	86.4512	28546.0956	35124.4722	86.4508	0.4	-0.9	-0.4	-1.0	0.1	-0.4
IBL28	28543.4999	35123.2529	86.2885	28543.5003	35123.2515	86.287	0.4	-1.4	-1.5	-1.4	0.3	-1.5
IBL29	28540.1046	35121.61	86.2321	28540.1049	35121.6091	86.2317	0.3	-0.9	-0.4	-0.9	0.1	-0.4
IBL30	28537.703	35120.5159	86.1397	28537.7033	35120.5144	86.1397	0.3	-1.5	0.0	-1.5	0.4	0.0
IBL31	28534.9324	35119.2741	86.06	28534.9324	35119.2731	86.0595	0.0	-1.0	-0.5	-0.9	0.5	-0.5
IBL32	28531.8194	35117.9111	85.9785	28531.8193	35117.9104	85.9788	-0.1	-0.7	0.3	-0.6	0.4	0.3
IBL33	28529.5695	35116.9751	85.9167	28529.5686	35116.9749	85.9167	-0.9	-0.2	0.0	0.2	0.9	0.0
IBL34	28527.34	35116.0681	85.8358	28527.3392	35116.068	85.8358	-0.8	-0.1	0.0	0.3	0.8	0.0
IBL35	28525.3024	35115.2347	85.7938	28525.3018	35115.2344	85.7937	-0.6	-0.3	-0.1	0.0	0.7	-0.1
IBL36	28522.6824	35114.1986	85.7151	28522.6818	35114.1987	85.7151	-0.6	0.1	0.0	0.4	0.5	0.0
IBL37	28519.8315	35113.109	85.6318	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBL38	28516.1034	35111.7649	85.4818	28516.1028	35111.7644	85.4814	-0.6	-0.5	-0.4	-0.2	0.8	-0.4
IBL39	28513.5279	35110.8622	85.4001	28513.5278	35110.8606	85.3987	-0.1	-1.6	-1.4	-1.4	0.8	-1.4
IBL40	28510.519	35109.8317	85.2836	28510.5191	35109.8298	85.2825	0.1	-1.9	-1.1	-1.7	0.8	-1.1
IBL41	28508.068	35109.0111	85.1831	28508.0678	35109.0097	85.182	-0.2	-1.4	-1.1	-1.2	0.8	-1.1
IBL42	28504.8424	35107.9277	85.1187	28504.8418	35107.9274	85.1179	-0.6	-0.3	-0.8	0.0	0.7	-0.8
IBL43	28501.1397	35106.7549	84.9823	28501.139	35106.755	84.9816	-0.7	0.1	-0.7	0.4	0.6	-0.7
IBL44	28498.7938	35106.0436	84.8812	28498.7936	35106.0438	84.8806	-0.2	0.2	-0.6	0.3	0.1	-0.6
IBL45	28496.9165	35105.461	84.8435	28496.916	35105.4612	84.8434	-0.5	0.2	-0.1	0.4	0.4	-0.1
IBL46	28491.3806	35103.8227	84.6681	28491.3806	35103.823	84.6681	0.0	0.3	0.0	0.3	-0.1	0.0
IBL47	28489.9425	35103.4247	84.6012	28489.943	35103.4253	84.6014	0.5	0.6	0.2	0.3	-0.7	0.2
IBL48	28487.7376	35102.531	86.3308	28487.7379	35102.5314	86.3307	0.3	0.4	-0.1	0.2	-0.5	-0.1
IBL49	28483.6656	35101.4101	86.2166	28483.6655	35101.4106	86.2166	-0.1	0.5	0.0	0.5	-0.1	0.0
IBL50	28480.9458	35100.6612	86.0735	28480.9462	35100.6619	86.0738	0.4	0.7	0.3	0.4	-0.7	0.3
IBL51	28478.2183	35099.9403	85.9662	28478.2186	35099.9408	85.9664	0.3	0.5	0.2	0.3	-0.5	0.2
IBL52	28476.3447	35099.4691	86.08	28476.3451	35099.4697	86.0804	0.4	0.6	0.4	0.3	-0.6	0.4
IBL53	28474.1361	35098.8977	86.0003	28474.1367	35098.8985	86.0004	0.6	0.8	0.1	0.4	-0.9	0.1
IBL54	28471.6067	35098.2415	85.9221	28471.6069	35098.2419	85.9227	0.2	0.4	0.6	0.3	-0.4	0.6
IBL55	28468.6942	35097.4829	85.7652	28468.6946	35097.4835	85.766	0.4	0.6	0.8	0.3	-0.6	0.8
IBL56	28463.2311	35096.1251	85.5998	28463.2314	35096.1253	85.6003	0.3	0.2	0.5	0.0	-0.4	0.5
IBL57	28459.1311	35095.1147	85.4891	28459.1313	35095.1152	85.4901	0.2	0.5	1.0	0.4	-0.4	1.0
IBL58	28454.1026	35093.9035	85.3368	28454.1029	35093.9039	85.3378	0.3	0.4	1.0	0.2	-0.5	1.0
IBL59	28449.7821	35092.867	85.2597	28449.7824	35092.8672	85.2607	0.3	0.2	1.0	0.0	-0.4	1.0
IBL60	28445.908	35092.0937	85.1186	28445.9081	35092.0939	85.1193	0.1	0.2	0.7	0.1	-0.2	0.7
IBR01	28613.6887	35176.9636	90.2834	28613.6892	35176.9639	90.284	0.5	0.3	0.6	0.0	-0.6	0.6
IBR02	28609.5423	35173.2684	90.139	28609.5428	35173.269	90.1394	0.5	0.6	0.4	0.3	-0.7	0.4
IBR03	28606.2349	35170.4209	89.991	28606.2352	35170.421	89.9913	0.3	0.1	0.3	0.0	-0.3	0.3
IBR04	28602.132	35166.9917	89.7923	28602.1323	35166.9922	89.7924	0.3	0.5	0.1	0.3	-0.5	0.1
IBR05	28598.5474	35164.0928	89.6372	28598.5478	35164.0932	89.6373	0.4	0.4	0.1	0.2	-0.5	0.1
IBR06	28596.1875	35162.2196	89.5496	28596.1877	35162.2199	89.5499	0.2	0.3	0.3	0.2	-0.3	0.3
IBR07	28594.1855	35160.6601	89.4894	28594.1857	35160.6609	89.4898	0.2	0.8	0.4	0.6	-0.5	0.4
IBR08	28591.1485	35158.3617	89.3841	28591.1485	35158.362	89.3843	0.0	0.3	0.2	0.3	-0.1	0.2
IBR09	28588.6314	35156.5093	89.3206	28588.6313	35156.5095	89.3208	-0.1	0.2	0.2	0.2	0.0	0.2
IBR10	28586.0168	35154.635	89.2266	28586.0165	35154.6356	89.2267	-0.3	0.6	0.1	0.7	0.0	0.1
IBR11	28583.7278	35153.02	89.1404	28583.7273	35153.0206	89.1406	-0.5	0.6	0.2	0.8	0.2	0.2
IBR12	28581.4446	35151.4378	89.0436	28581.4443	35151.4381	89.0439	-0.3	0.3	0.3	0.4	0.1	0.3
IBR13	28579.1391	35149.8718	88.9561	28579.1386	35149.872	88.9563	-0.5	0.2	0.2	0.4	0.4	0.2
IBR14	28576.8204	35148.3228	88.8735	28576.8198	35148.3231	88.8738	-0.6	0.3	0.3	0.5	0.4	0.3
IBR15	28574.4938	35146.8045	88.7928	28574.4934	35146.8045	88.7931	-0.4	0.0	0.3	0.2	0.4	0.3
IBR16	28571.7175	35145.0295	88.6988	28571.7168	35145.0296	88.6995	-0.7	0.1	0.7	0.4	0.6	0.7
IBR17	28568.9934	35143.3302	88.5972	28568.9924	35143.33	88.5979	-1.0	-0.2	0.7	0.3	1.0	0.7
IBR18	28565.8128	35141.3935	88.4714	28565.8126	35141.3934	88.4719	-0.2	-0.1	0.5	0.0	0.2	0.5
IBR19	28564.2455	35140.4637	88.4087	28564.2451	35140.4637	88.4092	-0.4	0.0	0.5	0.2	0.4	0.5
IBR20	28561.0094	35138.5762	88.2807	28561.0087	35138.576	88.2808	-0.7	-0.2	0.1	0.1	0.7	0.1
IBR21	28558.5967	35137.1973	88.2084	28558.5963	35137.1969	88.2087	-0.4	-0.4	0.3	-0.2	0.5	0.3
IBR22	28556.4767	35136.005	88.1298	28556.4763	35136.0045	88.1295	-0.4	-0.5	-0.3	-0.3	0.6	-0.3
IBR23	28552.9744	35134.0883	88.0296	28552.9739	35134.0881	88.0286	-0.5	-0.2	-1.0	0.1	0.5	-1.0
IBR24	28551.2843	35133.1813	87.9761	28551.2839	35133.1813	87.9757	-0.4	0.0	-0.4	0.2	0.4	-0.4
IBR25	28548.8331	35131.8964	87.8887	28548.8329	35131.8965	87.8878	-0.2	0.1	-0.9	0.2	0.1	-0.9
IBR26	28545.5895	35130.2478	87.7785	28545.5891	35130.2479	87.7774	-0.4	0.1	-1.1	0.3	0.3	-1.1
IBR27	28543.0855	35129.0125	87.6269	28543.0854	35129.0129	87.6255	-0.1	0.4	-1.4	0.4	-0.1	-1.4
IBR28	28540.587	35127.8026	87.6127	28540.5862	35127.8033	87.6127	-0.8	0.7	0.0	-0.2	-1.0	0.0
IBR29	28537.613	35126.4085	87.51	28537.6132	35126.4093	87.5107	0.2	0.8	0.7	0.6	-0.5	0.7
IBR30	28535.5721	35125.4713	87.3644	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBR31	28532.5492	35124.1174	87.3995	28532.549	35124.1171	87.3997	-0.2	-0.3	0.2	-0.2	0.3	0.2
IBR32	28529.9172	35122.7202	87.335	28529.9171	35122.7207	87.3351	-0.1	0.5	0.1	0.5	-0.1	0.1
IBR33	28527.5535	35121.8108	87.2625	28527.5528	35121.8109	87.2622	-0.7	0.1	-0.3	0.4	0.6	-0.3
IBR34	28523.2254	35120.2142	87.112	28523.2245	35120.2141	87.1117	-0.9	-0.1	-0.3	0.3	0.8	-0.3
IBR35	28520.6513	35119.1932	86.9651	28520.6507	35119.1934	86.965	-0.6	0.2	-0.1	0.5	0.4	-0.1
IBR36	28518.9882	35118.5546	86.9261	28518.9877	35118.5546	86.9254	-0.5	0.0	-0.7	0.2	0.4	-0.7
IBR37	28516.7544	35117.725	86.8473	28516.7535	35117.7248	86.8468	-0.9	-0.2	-0.5	0.2	0.9	-0.5
IBR38	28513.5959	35116.5901	86.7446	28513.5953	35116.5897	86.7438	-0.6	-0.4	-0.8	-0.1	0.7	-0.8
IBR39	28511.4671	35115.8504	86.6682	28511.4668	35115.8501	86.6676	-0.3	-0.3	-0.6	-0.1	0.4	-0.6
IBR40	28508.3738	35114.7993	86.5583	28508.3733	35114.799	86.5571	-0.5	-0.3	-1.2	0.0	0.6	-1.2
IBR41	28506.2292	35114.0684	86.4871	28506.229	35114.0685	86.4856	-0.2	0.1	-1.5	0.2	0.1	-1.5
IBR42	28503.1009	35113.0355	86.3904	28503.1007	35113.0357	86.3893	-0.2	0.2	-1.1	0.3	0.1	-1.1
