Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
XYZ1100038	29065.6093	40791.6393	11.8134	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100039	29067.5012	40794.1343	11.8101	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100040	29069.1342	40794.1694	11.8005	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100041	29061.0127	40799.0845	11.7817	29061.0134	40799.0854	11.7818	0.7	0.9	0.1	1.0	0.6	0.1
XYZ1100042	29062.353	40800.2108	11.7933	29062.3527	40800.2101	11.7932	-0.3	-0.7	-0.1	-0.5	-0.5	-0.1
XYZ1100043	29065.2324	40800.2768	11.7868	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100044	29066.7589	40800.7642	11.7838	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100045	29060.2342	40800.8953	11.8004	29060.2342	40800.8954	11.8003	0.0	0.1	-0.1	0.0	0.1	-0.1
XYZ1100046	29061.7088	40801.329	11.8127	29061.7093	40801.3295	11.8127	0.5	0.5	0.0	0.6	0.3	0.0
XYZ1100047	29064.5021	40801.7979	11.808	29064.5028	40801.7985	11.8079	0.7	0.6	-0.1	0.9	0.3	-0.1
XYZ1100048	29065.9155	40802.5361	11.8055	29065.9162	40802.5369	11.8052	0.7	0.8	-0.3	0.9	0.5	-0.3
XYZ1100049	29059.0609	40804.9629	11.8543	29059.0612	40804.9634	11.8541	0.3	0.5	-0.2	0.5	0.4	-0.2
XYZ1100050	29060.1601	40805.5263	11.865	29060.1608	40805.5267	11.8647	0.7	0.4	-0.3	0.8	0.1	-0.3
XYZ1100051	29062.4524	40806.7719	11.8676	29062.4531	40806.7726	11.8675	0.7	0.7	-0.1	0.9	0.4	-0.1
XYZ1100052	29064.0024	40807.4929	11.8608	29064.0028	40807.4939	11.8603	0.4	1.0	-0.5	0.7	0.8	-0.5
XYZ1100053	29056.6636	40810.0255	11.8881	29056.6643	40810.0259	11.888	0.7	0.4	-0.1	0.8	0.1	-0.1
XYZ1100054	29058.1062	40810.6316	11.8992	29058.1069	40810.6317	11.8983	0.7	0.1	-0.9	0.7	-0.2	-0.9
XYZ1100055	29060.5682	40811.4389	11.8972	29060.5691	40811.4393	11.8961	0.9	0.4	-1.1	1.0	0.0	-1.1
XYZ1100056	29062.2967	40811.807	11.8917	29062.2977	40811.8073	11.8915	1.0	0.3	-0.2	1.0	-0.1	-0.2
XYZ1100057	29054.4342	40815.3791	11.8956	29054.435	40815.3791	11.8956	0.8	0.0	0.0	0.7	-0.3	0.0
XYZ1100058	29056.1087	40815.7915	11.9115	29056.109	40815.7915	11.9115	0.3	0.0	0.0	0.3	-0.1	0.0
XYZ1100059	29058.6006	40816.6089	11.9082	29058.6014	40816.6089	11.9085	0.8	0.0	0.3	0.7	-0.3	0.3
XYZ1100060	29060.2645	40816.645	11.8983	29060.2654	40816.6451	11.8985	0.9	0.1	0.2	0.9	-0.2	0.2
XYZ1100061	29052.9595	40819.306	11.8829	29052.9602	40819.306	11.883	0.7	0.0	0.1	0.7	-0.3	0.1
XYZ1100062	29054.5759	40819.6362	11.8896	29054.5766	40819.6362	11.8903	0.7	0.0	0.7	0.7	-0.3	0.7
XYZ1100063	29056.9275	40820.7038	11.8942	29056.9284	40820.7037	11.895	0.9	-0.1	0.8	0.8	-0.4	0.8
XYZ1100064	29058.7597	40820.8089	11.8931	29058.7601	40820.8087	11.8936	0.4	-0.2	0.5	0.3	-0.3	0.5
XYZ1100065	29049.8506	40827.312	11.9346	29049.8515	40827.3113	11.9346	0.9	-0.7	0.0	0.6	-1.0	0.0
XYZ1100066	29052.1603	40825.5422	11.9137	29052.1609	40825.5418	11.9142	0.6	-0.4	0.5	0.4	-0.6	0.5
XYZ1100067	29055.1528	40825.2337	11.9031	29055.1532	40825.2341	11.9035	0.4	0.4	0.4	0.5	0.2	0.4
XYZ1100068	29056.5149	40825.9795	11.8999	29056.5157	40825.9795	11.9004	0.8	0.0	0.5	0.7	-0.3	0.5
XYZ1100069	29049.447	40829.5883	11.9573	29049.447	40829.5878	11.9573	0.0	-0.5	0.0	-0.2	-0.5	0.0
XYZ1100070	29050.6117	40829.6985	11.957	29050.6122	40829.698	11.9575	0.5	-0.5	0.5	0.3	-0.6	0.5
XYZ1100071	29053.0995	40830.5495	11.9494	29053.1005	40830.5497	11.9494	1.0	0.2	0.0	1.0	-0.2	0.0
XYZ1100072	29054.7877	40830.8505	11.9428	29054.788	40830.8508	11.943	0.3	0.3	0.2	0.4	0.2	0.2
XYZ1100073	29047.3999	40833.3046	11.9762	29047.4009	40833.3039	11.9765	1.0	-0.7	0.3	0.7	-1.0	0.3
XYZ1100074	29048.9428	40833.8377	11.9826	29048.9435	40833.837	11.9829	0.7	-0.7	0.3	0.4	-0.9	0.3
XYZ1100075	29051.5323	40834.6612	11.9742	29051.5329	40834.6615	11.9745	0.6	0.3	0.3	0.7	0.1	0.3
XYZ1100076	29053.1749	40834.8882	11.9626	29053.1755	40834.8885	11.9631	0.6	0.3	0.5	0.7	0.1	0.5
XYZ1100077	29045.789	40837.4777	11.9869	29045.7898	40837.4774	11.9874	0.8	-0.3	0.5	0.6	-0.6	0.5
XYZ1100078	29047.3432	40837.8567	11.9929	29047.3435	40837.8558	11.9925	0.3	-0.9	-0.4	-0.1	-0.9	-0.4
XYZ1100079	29049.788	40838.8564	11.9845	29049.788	40838.8572	11.9846	0.0	0.8	0.1	0.3	0.7	0.1
XYZ1100080	29051.265	40839.4461	11.9772	29051.2653	40839.4463	11.9777	0.3	0.2	0.5	0.4	0.1	0.5
XYZ1100081	29043.6973	40842.5201	11.9764	29043.698	40842.5202	11.9764	0.7	0.1	0.0	0.7	-0.2	0.0
XYZ1100082	29045.2598	40843.0563	11.9811	29045.2603	40843.0565	11.9813	0.5	0.2	0.2	0.5	0.0	0.2
XYZ1100083	29047.7109	40844.2356	11.964	29047.7115	40844.2356	11.9646	0.6	0.0	0.6	0.6	-0.2	0.6
XYZ1100084	29049.2742	40844.6986	11.9662	29049.2747	40844.6989	11.9671	0.5	0.3	0.9	0.6	0.1	0.9
XYZ1100085	29041.9166	40847.0944	11.9823	29041.9171	40847.0938	11.983	0.5	-0.6	0.7	0.2	-0.7	0.7
XYZ1100086	29045.1436	40844.3778	11.9622	29045.1447	40844.3774	11.9632	1.1	-0.4	1.0	0.9	-0.8	1.0
XYZ1100087	29045.9358	40848.5526	11.9917	29045.9358	40848.5528	11.9922	0.0	0.2	0.5	0.1	0.2	0.5
XYZ1100088	29047.437	40849.2878	11.9868	29047.4375	40849.2878	11.9877	0.5	0.0	0.9	0.5	-0.2	0.9
XYZ1100089	29039.9471	40852.1013	12.0223	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100090	29041.3132	40853.2873	12.0531	29041.3134	40853.2866	12.0531	0.2	-0.7	0.0	-0.1	-0.7	0.0
XYZ1100091	29043.7555	40854.1304	12.0462	29043.7558	40854.1304	12.0467	0.3	0.0	0.5	0.3	-0.1	0.5
XYZ1100092	29045.2917	40854.7281	12.0418	29045.2923	40854.7282	12.0419	0.6	0.1	0.1	0.6	-0.1	0.1
XYZ1100093	29037.9768	40857.1086	12.0622	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100094	29039.5916	40857.6032	12.0803	29039.5916	40857.6023	12.0805	0.0	-0.9	0.2	-0.3	-0.8	0.2
XYZ1100095	29042.0151	40858.5349	12.0711	29042.0151	40858.5348	12.0715	0.0	-0.1	0.4	0.0	-0.1	0.4
XYZ1100096	29043.5391	40859.2713	12.068	29043.5392	40859.2715	12.0682	0.1	0.2	0.2	0.2	0.1	0.2
XYZ1100097	29035.8367	40862.3856	12.0702	29035.8367	40862.3845	12.0698	0.0	-1.1	-0.4	-0.4	-1.0	-0.4
XYZ1100098	29037.3711	40863.0756	12.0844	29037.371	40863.0749	12.0849	-0.1	-0.7	0.5	-0.4	-0.6	0.5
XYZ1100099	29039.9061	40863.8541	12.0791	29039.9063	40863.8541	12.0793	0.2	0.0	0.2	0.2	-0.1	0.2
XYZ1100100	29041.4403	40864.4655	12.0757	29041.44	40864.4658	12.0758	-0.3	0.3	0.1	-0.2	0.4	0.1
XYZ1100101	29034.5141	40865.8512	12.0595	29034.514	40865.8503	12.0599	-0.1	-0.9	0.4	-0.4	-0.8	0.4
XYZ1100102	29036.0951	40866.3243	12.0675	29036.0952	40866.3235	12.0682	0.1	-0.8	0.7	-0.2	-0.8	0.7
XYZ1100103	29038.4726	40867.5006	12.0641	29038.4728	40867.5005	12.0647	0.2	-0.1	0.6	0.1	-0.2	0.6
XYZ1100104	29040.0341	40868.023	12.0594	29040.0336	40868.0224	12.0595	-0.5	-0.6	0.1	-0.7	-0.4	0.1
XYZ1100105	29032.8706	40870.3812	12.0759	29032.8701	40870.38	12.0769	-0.5	-1.2	1.0	-0.9	-0.9	1.0
XYZ1100106	29035.3255	40867.9143	12.0594	29035.3255	40867.9136	12.0606	0.0	-0.7	1.2	-0.3	-0.7	1.2
XYZ1100107	29036.7583	40871.8446	12.0869	29036.7578	40871.8435	12.0876	-0.5	-1.1	0.7	-0.9	-0.8	0.7
XYZ1100108	29038.245	40872.4891	12.0822	29038.2443	40872.4885	12.0832	-0.7	-0.6	1.0	-0.9	-0.3	1.0
XYZ1100109	29079.7686	40751.9851	11.602	29079.7674	40751.9861	11.6014	-1.2	1.0	-0.6	-0.7	1.4	-0.6
XYZ1100110	29084.6122	40753.1033	11.6076	29084.6113	40753.1041	11.6068	-0.9	0.8	-0.8	-0.5	1.1	-0.8
XYZ1100111	29070.8754	40775.0924	11.6929	29070.8748	40775.0927	11.6928	-0.6	0.3	-0.1	-0.4	0.5	-0.1
XYZ1100112	29075.9617	40776.5215	11.6895	29075.9609	40776.5218	11.6894	-0.8	0.3	-0.1	-0.6	0.6	-0.1
XYZ1100113	29061.945	40800.2658	11.7945	29061.9452	40800.2662	11.7945	0.2	0.4	0.0	0.3	0.3	0.0
XYZ1100114	29066.7399	40799.5424	11.7816	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100115	29052.2429	40821.1993	11.8669	29052.2437	40821.1988	11.8669	0.8	-0.5	0.0	0.6	-0.8	0.0
XYZ1100116	29057.2942	40823.1586	11.876	29057.2949	40823.1583	11.8766	0.7	-0.3	0.6	0.5	-0.5	0.6
XYZ1100117	29042.6324	40845.3804	11.9667	29042.6338	40845.3804	11.9675	1.4	0.0	0.8	1.3	0.6	0.8
XYZ1100118	29048.2278	40847.0063	11.9593	29048.2281	40847.0062	11.9602	0.3	-0.1	0.9	0.2	-0.2	0.9
XYZ1100119	29033.7558	40868.1096	12.0598	29033.7561	40868.1086	12.0606	0.3	-1.0	0.8	-0.1	-1.0	0.8
XYZ1100120	29038.749	40870.6325	12.0616	29038.7487	40870.632	12.0625	-0.3	-0.5	0.9	-0.5	-0.4	0.9
XYZ1100121	29088.3799	40730.667	11.6399	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100122	29089.8361	40731.3537	11.6441	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100123	29092.4166	40732.2818	11.6412	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100124	29093.8904	40732.8357	11.644	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100125	29086.004	40740.7317	11.6811	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100126	29087.7969	40736.3526	11.6755	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100127	29090.3195	40737.338	11.6722	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100128	29091.9045	40737.8801	11.671	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100129	29084.5973	40740.1305	11.6751	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100130	29086.0041	40740.7316	11.6812	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100131	29088.5741	40741.6905	11.6804	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100132	29090.0483	40742.3782	11.6799	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100133	29082.8949	40744.2578	11.6655	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100134	29084.3266	40744.8449	11.6759	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100135	29086.8855	40745.7989	11.6718	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100136	29088.4403	40746.4007	11.6671	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100011U	29037.3908	40869.6983	11.1724	29037.39	40869.6978	11.1727	-0.8	-0.5	0.3	-0.9	-0.2	0.3
XYZ1100021U	29046.6074	40846.3916	11.2612	29046.6074	40846.3915	11.262	0.0	-0.1	0.8	0.0	-0.1	0.8
XYZ1100031U	29055.8055	40823.152	10.8998	29055.806	40823.1517	10.8998	0.5	-0.3	0.0	0.4	-0.5	0.0
XYZ1100041U	29064.9753	40799.9109	10.9236	29064.9762	40799.9119	10.9235	0.9	1.0	-0.1	1.2	0.6	-0.1
XYZ1100051U	29074.1673	40776.7799	11.0549	29074.1669	40776.7802	11.0549	-0.4	0.3	0.0	-0.3	0.4	0.0
XYZ1100061U	29083.5582	40753.4828	10.77	29083.5571	40753.4838	10.7693	-1.1	1.0	-0.7	-0.7	1.3	-0.7
XYZ1100011L	29037.3989	40869.6789	10.1528	29037.3979	40869.6776	10.1533	-1.0	-1.3	0.5	-1.4	-0.8	0.5
XYZ1100021L	29046.6111	40846.3756	10.1427	29046.6114	40846.3751	10.1434	0.3	-0.5	0.7	0.1	-0.6	0.7
XYZ1100031L	29055.8011	40823.1445	10.0103	29055.802	40823.1441	10.0107	0.9	-0.4	0.4	0.7	-0.7	0.4
XYZ1100041L	29064.9771	40799.9044	10.079	29064.9779	40799.905	10.0789	0.8	0.6	-0.1	1.0	0.3	-0.1
XYZ1100051L	29074.173	40776.784	10.0607	29074.1734	40776.7842	10.0594	0.4	0.2	-1.3	0.4	0.0	-1.3
XYZ1100061L	29083.5612	40753.4748	9.8789	29083.56	40753.4756	9.878	-1.2	0.8	-0.9	-0.8	1.2	-0.9
STN1	29073.6416	40816.8158	9.5008	29073.642	40816.8162	9.4979	0.4	0.4	-2.9	0.4	0.4	-2.9
REF001	29079.1526	40987.487	14.5633	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF002	29077.6318	40991.2133	14.563	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF003	29066.4144	41019.0692	14.5372	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF004	29064.1744	41024.6324	14.5641	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF005	29061.1866	41032.0924	14.6173	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF006	29038.9738	41087.3749	14.4193	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF007	29226.2181	40497.7758	11.6237	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF008	29221.8939	40502.5236	11.6564	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF009	29201.75	40527.7396	11.6381	29201.7591	40527.7463	11.6368	9.1	6.7	-1.3	9.1	6.7	-1.3
REF010	29088.7719	40804.968	10.1583	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF011	29108.691	40752.7904	9.2373	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF012	29086.3188	40816.927	9.3435	29086.3197	40816.9269	9.3414	0.9	-0.1	-2.1	0.9	-0.1	-2.1
REF013	29090.2068	40892.4788	8.9978	29090.2092	40892.4809	8.9956	2.4	2.1	-2.2	2.4	2.1	-2.2
REF014	29295.5448	40857.0291	40.8926	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF015	29287.2233	40836.3926	39.418	29287.2231	40836.3926	39.4201	-0.2	0.0	2.1	-0.2	0.0	2.1
