Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
XYZ1100047	29064.5021	40801.7979	11.808	29064.5028	40801.7986	11.8076	0.7	0.7	-0.4	0.9	0.4	-0.4
XYZ1100048	29065.9155	40802.5361	11.8055	29065.9163	40802.5371	11.805	0.8	1.0	-0.5	1.1	0.6	-0.5
XYZ1100049	29059.0609	40804.9629	11.8543	29059.0613	40804.9635	11.8541	0.4	0.6	-0.2	0.6	0.4	-0.2
XYZ1100050	29060.1601	40805.5263	11.865	29060.161	40805.5268	11.8647	0.9	0.5	-0.3	1.0	0.1	-0.3
XYZ1100051	29062.4524	40806.7719	11.8676	29062.453	40806.7724	11.8673	0.6	0.5	-0.3	0.7	0.2	-0.3
XYZ1100052	29064.0024	40807.4929	11.8608	29064.0027	40807.4938	11.8603	0.3	0.9	-0.5	0.6	0.7	-0.5
XYZ1100053	29056.6636	40810.0255	11.8881	29056.6641	40810.0258	11.8878	0.5	0.3	-0.3	0.6	0.1	-0.3
XYZ1100054	29058.1062	40810.6316	11.8992	29058.1069	40810.6318	11.8994	0.7	0.2	0.2	0.7	-0.1	0.2
XYZ1100055	29060.5682	40811.4389	11.8972	29060.5687	40811.4392	11.8971	0.5	0.3	-0.1	0.6	0.1	-0.1
XYZ1100056	29062.2967	40811.807	11.8917	29062.2976	40811.8073	11.8917	0.9	0.3	0.0	0.9	-0.1	0.0
XYZ1100057	29054.4342	40815.3791	11.8956	29054.435	40815.3791	11.8955	0.8	0.0	-0.1	0.7	-0.3	-0.1
XYZ1100058	29056.1087	40815.7915	11.9115	29056.1093	40815.7915	11.9114	0.6	0.0	-0.1	0.6	-0.2	-0.1
XYZ1100059	29058.6006	40816.6089	11.9082	29058.6015	40816.6089	11.9084	0.9	0.0	0.2	0.8	-0.3	0.2
XYZ1100060	29060.2645	40816.645	11.8983	29060.2653	40816.6451	11.8985	0.8	0.1	0.2	0.8	-0.2	0.2
XYZ1100061	29052.9595	40819.306	11.8829	29052.9602	40819.3058	11.8828	0.7	-0.2	-0.1	0.6	-0.4	-0.1
XYZ1100062	29054.5759	40819.6362	11.8896	29054.5767	40819.6361	11.89	0.8	-0.1	0.4	0.7	-0.4	0.4
XYZ1100063	29056.9275	40820.7038	11.8942	29056.9285	40820.7038	11.8945	1.0	0.0	0.3	0.9	-0.4	0.3
XYZ1100064	29058.7597	40820.8089	11.8931	29058.7605	40820.8088	11.8931	0.8	-0.1	0.0	0.7	-0.4	0.0
XYZ1100065	29049.8506	40827.312	11.9346	29049.8515	40827.3113	11.9346	0.9	-0.7	0.0	0.6	-1.0	0.0
XYZ1100066	29052.1603	40825.5422	11.9137	29052.161	40825.5418	11.914	0.7	-0.4	0.3	0.5	-0.6	0.3
XYZ1100067	29055.1528	40825.2337	11.9031	29055.1531	40825.2342	11.9034	0.3	0.5	0.3	0.5	0.4	0.3
XYZ1100068	29056.5149	40825.9795	11.8999	29056.5151	40825.98	11.9001	0.2	0.5	0.2	0.4	0.4	0.2
XYZ1100069	29049.447	40829.5883	11.9573	29049.447	40829.5878	11.9573	0.0	-0.5	0.0	-0.2	-0.5	0.0
XYZ1100070	29050.6117	40829.6985	11.957	29050.6123	40829.6979	11.9576	0.6	-0.6	0.6	0.3	-0.8	0.6
XYZ1100071	29053.0995	40830.5495	11.9494	29053.0999	40830.5501	11.9495	0.4	0.6	0.1	0.6	0.4	0.1
XYZ1100072	29054.7877	40830.8505	11.9428	29054.788	40830.8508	11.9431	0.3	0.3	0.3	0.4	0.2	0.3
XYZ1100073	29047.3999	40833.3046	11.9762	29047.401	40833.304	11.9766	1.1	-0.6	0.4	0.8	-1.0	0.4
XYZ1100074	29048.9428	40833.8377	11.9826	29048.9435	40833.8371	11.9829	0.7	-0.6	0.3	0.4	-0.8	0.3
XYZ1100075	29051.5323	40834.6612	11.9742	29051.5329	40834.6615	11.9746	0.6	0.3	0.4	0.7	0.1	0.4
XYZ1100076	29053.1749	40834.8882	11.9626	29053.1753	40834.8885	11.9631	0.4	0.3	0.5	0.5	0.1	0.5
XYZ1100077	29045.789	40837.4777	11.9869	29045.7899	40837.4775	11.9874	0.9	-0.2	0.5	0.8	-0.5	0.5
XYZ1100078	29047.3432	40837.8567	11.9929	29047.3437	40837.856	11.9933	0.5	-0.7	0.4	0.2	-0.8	0.4
XYZ1100079	29049.788	40838.8564	11.9845	29049.7881	40838.8573	11.9838	0.1	0.9	-0.7	0.4	0.8	-0.7
XYZ1100080	29051.265	40839.4461	11.9772	29051.2654	40839.4462	11.9777	0.4	0.1	0.5	0.4	-0.1	0.5
XYZ1100081	29043.6973	40842.5201	11.9764	29043.6981	40842.5203	11.9766	0.8	0.2	0.2	0.8	-0.1	0.2
XYZ1100082	29045.2598	40843.0563	11.9811	29045.2603	40843.0564	11.981	0.5	0.1	-0.1	0.5	-0.1	-0.1
XYZ1100083	29047.7109	40844.2356	11.964	29047.7115	40844.2356	11.9644	0.6	0.0	0.4	0.6	-0.2	0.4
XYZ1100084	29049.2742	40844.6986	11.9662	29049.2746	40844.699	11.9668	0.4	0.4	0.6	0.5	0.2	0.6
XYZ1100085	29041.9166	40847.0944	11.9823	29041.917	40847.0936	11.9828	0.4	-0.8	0.5	0.1	-0.9	0.5
XYZ1100086	29045.1436	40844.3778	11.9622	29045.1446	40844.3774	11.9628	1.0	-0.4	0.6	0.8	-0.7	0.6
XYZ1100087	29045.9358	40848.5526	11.9917	29045.9356	40848.5528	11.9922	-0.2	0.2	0.5	-0.1	0.3	0.5
XYZ1100088	29047.437	40849.2878	11.9868	29047.4375	40849.2881	11.9874	0.5	0.3	0.6	0.6	0.1	0.6
XYZ1100089	29039.9471	40852.1013	12.0223	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100090	29041.3132	40853.2873	12.0531	29041.3134	40853.2868	12.0534	0.2	-0.5	0.3	0.0	-0.5	0.3
XYZ1100091	29043.7555	40854.1304	12.0462	29043.7556	40854.1306	12.0467	0.1	0.2	0.5	0.2	0.1	0.5
XYZ1100092	29045.2917	40854.7281	12.0418	29045.292	40854.7283	12.042	0.3	0.2	0.2	0.4	0.1	0.2
XYZ1100093	29037.9768	40857.1086	12.0622	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100094	29039.5916	40857.6032	12.0803	29039.5916	40857.6024	12.0804	0.0	-0.8	0.1	-0.3	-0.7	0.1
XYZ1100095	29042.0151	40858.5349	12.0711	29042.0151	40858.5349	12.0717	0.0	0.0	0.6	0.0	0.0	0.6
XYZ1100096	29043.5391	40859.2713	12.068	29043.5393	40859.2716	12.0683	0.2	0.3	0.3	0.3	0.2	0.3
XYZ1100097	29035.8367	40862.3856	12.0702	29035.8371	40862.385	12.0708	0.4	-0.6	0.6	0.2	-0.7	0.6
XYZ1100098	29037.3711	40863.0756	12.0844	29037.371	40863.0747	12.085	-0.1	-0.9	0.6	-0.4	-0.8	0.6
XYZ1100099	29039.9061	40863.8541	12.0791	29039.9062	40863.8542	12.0794	0.1	0.1	0.3	0.1	0.1	0.3
XYZ1100100	29041.4403	40864.4655	12.0757	29041.4399	40864.4658	12.0759	-0.4	0.3	0.2	-0.3	0.4	0.2
XYZ1100101	29034.5141	40865.8512	12.0595	29034.514	40865.8505	12.0597	-0.1	-0.7	0.2	-0.4	-0.6	0.2
XYZ1100102	29036.0951	40866.3243	12.0675	29036.0951	40866.3236	12.0682	0.0	-0.7	0.7	-0.3	-0.7	0.7
XYZ1100103	29038.4726	40867.5006	12.0641	29038.4725	40867.5005	12.0646	-0.1	-0.1	0.5	-0.1	-0.1	0.5
XYZ1100104	29040.0341	40868.023	12.0594	29040.0335	40868.0227	12.0594	-0.6	-0.3	0.0	-0.7	-0.1	0.0
XYZ1100105	29032.8706	40870.3812	12.0759	29032.8701	40870.3801	12.0765	-0.5	-1.1	0.6	-0.9	-0.8	0.6
XYZ1100106	29035.3255	40867.9143	12.0594	29035.3252	40867.9136	12.0605	-0.3	-0.7	1.1	-0.5	-0.5	1.1
XYZ1100107	29036.7583	40871.8446	12.0869	29036.7578	40871.8438	12.0874	-0.5	-0.8	0.5	-0.8	-0.6	0.5
XYZ1100108	29038.245	40872.4891	12.0822	29038.2442	40872.4887	12.083	-0.8	-0.4	0.8	-0.9	-0.1	0.8
XYZ1100109	29079.7686	40751.9851	11.602	29079.7673	40751.9859	11.6016	-1.3	0.8	-0.4	-0.9	1.2	-0.4
XYZ1100110	29084.6122	40753.1033	11.6076	29084.6112	40753.104	11.6067	-1.0	0.7	-0.9	-0.7	1.0	-0.9
XYZ1100111	29070.8754	40775.0924	11.6929	29070.8748	40775.0926	11.6928	-0.6	0.2	-0.1	-0.5	0.4	-0.1
XYZ1100112	29075.9617	40776.5215	11.6895	29075.9609	40776.5216	11.6894	-0.8	0.1	-0.1	-0.7	0.4	-0.1
XYZ1100113	29061.945	40800.2658	11.7945	29061.9451	40800.266	11.7944	0.1	0.2	-0.1	0.2	0.1	-0.1
XYZ1100114	29066.7399	40799.5424	11.7816	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100115	29052.2429	40821.1993	11.8669	29052.244	40821.1992	11.8674	1.1	-0.1	0.5	1.0	-0.5	0.5
XYZ1100116	29057.2942	40823.1586	11.876	29057.295	40823.1582	11.8764	0.8	-0.4	0.4	0.6	-0.7	0.4
XYZ1100117	29042.6324	40845.3804	11.9667	29042.6337	40845.3805	11.9683	1.3	0.1	1.6	1.2	0.6	1.6
XYZ1100118	29048.2278	40847.0063	11.9593	29048.228	40847.0062	11.9599	0.2	-0.1	0.6	0.1	-0.2	0.6
XYZ1100119	29033.7558	40868.1096	12.0598	29033.7558	40868.1086	12.0601	0.0	-1.0	0.3	-0.4	-0.9	0.3
XYZ1100120	29038.749	40870.6325	12.0616	29038.7485	40870.6318	12.0626	-0.5	-0.7	1.0	-0.7	-0.5	1.0
XYZ1100121	29088.3799	40730.667	11.6399	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100122	29089.8361	40731.3537	11.6441	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100123	29092.4166	40732.2818	11.6412	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100124	29093.8904	40732.8357	11.644	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100125	29086.004	40740.7317	11.6811	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100126	29087.7969	40736.3526	11.6755	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100127	29090.3195	40737.338	11.6722	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100128	29091.9045	40737.8801	11.671	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100129	29084.5973	40740.1305	11.6751	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100130	29086.0041	40740.7316	11.6812	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100131	29088.5741	40741.6905	11.6804	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100132	29090.0483	40742.3782	11.6799	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100133	29082.8949	40744.2578	11.6655	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100134	29084.3266	40744.8449	11.6759	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100135	29086.8855	40745.7989	11.6718	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100136	29088.4403	40746.4007	11.6671	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
XYZ1100011U	29037.3908	40869.6983	11.1724	29037.3903	40869.6983	11.1724	-0.5	0.0	0.0	-0.5	0.2	0.0
XYZ1100021U	29046.6074	40846.3916	11.2612	29046.6075	40846.3915	11.2618	0.1	-0.1	0.6	0.1	-0.1	0.6
XYZ1100031U	29055.8055	40823.152	10.8998	29055.8062	40823.1516	10.8996	0.7	-0.4	-0.2	0.5	-0.6	-0.2
XYZ1100041U	29064.9753	40799.9109	10.9236	29064.976	40799.9116	10.9234	0.7	0.7	-0.2	0.9	0.4	-0.2
XYZ1100051U	29074.1673	40776.7799	11.0549	29074.167	40776.78	11.0547	-0.3	0.1	-0.2	-0.2	0.2	-0.2
XYZ1100061U	29083.5582	40753.4828	10.77	29083.5572	40753.4837	10.7692	-1.0	0.9	-0.8	-0.6	1.2	-0.8
XYZ1100011L	29037.3989	40869.6789	10.1528	29037.3979	40869.6776	10.1533	-1.0	-1.3	0.5	-1.4	-0.8	0.5
XYZ1100021L	29046.6111	40846.3756	10.1427	29046.6114	40846.3751	10.143	0.3	-0.5	0.3	0.1	-0.6	0.3
XYZ1100031L	29055.8011	40823.1445	10.0103	29055.8019	40823.1441	10.0105	0.8	-0.4	0.2	0.6	-0.7	0.2
XYZ1100041L	29064.9771	40799.9044	10.079	29064.9778	40799.9047	10.0787	0.7	0.3	-0.3	0.8	0.0	-0.3
XYZ1100051L	29074.173	40776.784	10.0607	29074.1735	40776.784	10.0592	0.5	0.0	-1.5	0.5	-0.2	-1.5
XYZ1100061L	29083.5612	40753.4748	9.8789	29083.5604	40753.4756	9.8777	-0.8	0.8	-1.2	-0.4	1.0	-1.2
STN1	29073.6416	40816.8158	9.5008	29073.642	40816.816	9.4974	0.4	0.2	-3.4	0.4	0.2	-3.4
REF001	29079.1526	40987.487	14.5633	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF002	29077.6318	40991.2133	14.563	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF003	29066.4144	41019.0692	14.5372	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF004	29064.1744	41024.6324	14.5641	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF005	29061.1866	41032.0924	14.6173	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF006	29038.9738	41087.3749	14.4193	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF007	29226.2181	40497.7758	11.6237	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF008	29221.8939	40502.5236	11.6564	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF009	29201.75	40527.7396	11.6381	29201.7613	40527.7466	11.6389	11.3	7.0	0.8	11.3	7.0	0.8
REF010	29088.7719	40804.968	10.1583	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF011	29108.691	40752.7904	9.2373	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF012	29086.3188	40816.927	9.3435	29086.3194	40816.9273	9.3412	0.6	0.3	-2.3	0.6	0.3	-2.3
REF013	29090.2068	40892.4788	8.9978	29090.2093	40892.4817	8.9948	2.5	2.9	-3.0	2.5	2.9	-3.0
REF014	29295.5448	40857.0291	40.8926	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
REF015	29287.2233	40836.3926	39.418	29287.2243	40836.3932	39.4195	1.0	0.6	1.5	1.0	0.6	1.5
