Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBB118	28567.5497	35138.1324	86.7422	28567.549	35138.1324	86.7429	-0.7	0.0	0.7	0.3	0.6	0.7
IBB119	28565.7149	35137.0487	86.6816	28565.7145	35137.0485	86.6819	-0.4	-0.2	0.3	0.0	0.4	0.3
IBB120	28563.2736	35135.6048	86.5966	28563.273	35135.6045	86.5969	-0.6	-0.3	0.3	0.0	0.7	0.3
IBB121	28560.1941	35133.8424	86.4897	28560.1937	35133.8422	86.4897	-0.4	-0.2	0.0	0.0	0.4	0.0
IBB122	28557.5031	35132.3903	86.3932	28557.5028	35132.3898	86.3935	-0.3	-0.5	0.3	-0.3	0.5	0.3
IBB123	28554.9843	35131.0199	86.3089	28554.9841	35131.0192	86.3088	-0.2	-0.7	-0.1	-0.5	0.5	-0.1
IBB124	28552.5109	35129.7042	86.2201	28552.5111	35129.7038	86.2205	0.2	-0.4	0.4	-0.4	0.0	0.4
IBB125	28550.0265	35128.3888	86.1457	28550.0263	35128.3881	86.146	-0.2	-0.7	0.3	-0.5	0.5	0.3
IBB126	28546.9205	35126.812	86.0411	28546.9204	35126.8117	86.0412	-0.1	-0.3	0.1	-0.2	0.2	0.1
IBB127	28544.3875	35125.5733	85.9594	28544.3878	35125.5723	85.9587	0.3	-1.0	-0.7	-1.0	0.2	-0.7
IBB128	28541.8443	35124.4329	85.8743	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB129	28539.2832	35123.2186	85.7922	28539.2835	35123.2182	85.7924	0.3	-0.4	0.2	-0.5	-0.1	0.2
IBB130	28536.7317	35121.9781	85.7061	28536.7314	35121.9779	85.7063	-0.3	-0.2	0.2	0.0	0.4	0.2
IBB131	28533.5422	35120.5498	85.6034	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB132	28530.916	35119.4147	85.5177	28530.9161	35119.4145	85.5185	0.1	-0.2	0.8	-0.2	0.0	0.8
IBB133	28528.9479	35118.6688	85.4391	28528.9475	35118.6687	85.4391	-0.4	-0.1	0.0	0.1	0.4	0.0
IBB134	28525.8057	35117.3319	85.3398	28525.8052	35117.332	85.339	-0.5	0.1	-0.8	0.3	0.4	-0.8
IBB135	28522.5441	35116.0553	85.231	28522.5437	35116.0554	85.2311	-0.4	0.1	0.1	0.3	0.3	0.1
IBB136	28520.4973	35115.2313	85.1685	28520.4968	35115.2315	85.1682	-0.5	0.2	-0.3	0.4	0.4	-0.3
IBB137	28517.803	35114.2311	85.088	28517.8028	35114.2311	85.0878	-0.2	0.0	-0.2	0.1	0.2	-0.2
IBB138	28515.0394	35113.2246	84.9958	28515.0392	35113.2243	84.9959	-0.2	-0.3	0.1	-0.2	0.3	0.1
IBB139	28510.8215	35111.7945	84.857	28510.821	35111.7944	84.8565	-0.5	-0.1	-0.5	0.1	0.5	-0.5
IBB140	28509.0056	35111.1452	84.8034	28509.0055	35111.1453	84.8031	-0.1	0.1	-0.3	0.1	0.0	-0.3
IBB141	28506.9615	35110.4488	84.7401	28506.9612	35110.4489	84.7387	-0.3	0.1	-1.4	0.2	0.2	-1.4
IBB142	28503.6453	35109.3847	84.6269	28503.6451	35109.3851	84.6259	-0.2	0.4	-1.0	0.4	0.0	-1.0
IBB143	28500.9017	35108.5513	84.5374	28500.9015	35108.5515	84.5368	-0.2	0.2	-0.6	0.3	0.1	-0.6
IBB144	28497.5879	35107.6199	84.4288	28497.5877	35107.6204	84.4284	-0.2	0.5	-0.4	0.5	-0.1	-0.4
IBB145	28494.9398	35106.9938	84.3291	28494.9396	35106.9941	84.3288	-0.2	0.3	-0.3	0.4	0.0	-0.3
IBB146	28491.9026	35106.0372	84.2416	28491.9028	35106.0377	84.2415	0.2	0.5	-0.1	0.4	-0.4	-0.1
IBB147	28489.4468	35105.2142	84.1719	28489.4467	35105.2145	84.172	-0.1	0.3	0.1	0.3	0.0	0.1
IBB148	28486.654	35104.4135	84.0857	28486.6538	35104.4141	84.0858	-0.2	0.6	0.1	0.6	-0.1	0.1
IBB149	28483.9104	35103.6452	84.0015	28483.9103	35103.6456	84.0015	-0.1	0.4	0.0	0.4	-0.1	0.0
IBB150	28480.4237	35102.7157	83.8906	28480.4236	35102.7161	83.8908	-0.1	0.4	0.2	0.4	-0.1	0.2
IBB151	28477.7187	35102.0227	83.8082	28477.7185	35102.023	83.8085	-0.2	0.3	0.3	0.4	0.0	0.3
IBB152	28475.0216	35101.3822	83.7253	28475.0218	35101.3823	83.7258	0.2	0.1	0.5	0.0	-0.2	0.5
IBB153	28473.0462	35100.7971	83.6668	28473.0462	35100.797	83.6674	0.0	-0.1	0.6	-0.1	0.0	0.6
IBB154	28471.2293	35100.324	83.6083	28471.2294	35100.3239	83.6087	0.1	-0.1	0.4	-0.1	0.0	0.4
IBB155	28468.2324	35099.5579	83.5206	28468.2323	35099.558	83.521	-0.1	0.1	0.4	0.1	0.0	0.4
IBB156	28463.001	35098.2818	83.3551	28463.0011	35098.2819	83.3557	0.1	0.1	0.6	0.0	-0.1	0.6
IBB157	28458.2288	35097.1692	83.2057	28458.2289	35097.1688	83.2082	0.1	-0.4	2.5	0.3	0.3	2.5
IBB158	28454.6108	35096.2887	83.0962	28454.6107	35096.2891	83.097	-0.1	0.4	0.8	0.4	-0.1	0.8
IBB159	28449.8853	35095.1228	82.9471	28449.885	35095.1222	82.9489	-0.3	-0.6	1.8	0.7	0.0	1.8
IBB160	28445.1653	35093.9973	82.8026	28445.1652	35093.9978	82.8036	-0.1	0.5	1.0	0.5	-0.1	1.0
IBB201	28615.7523	35175.0124	88.5249	28615.7529	35175.0137	88.5257	0.6	1.3	0.8	0.9	-1.1	0.8
IBB202	28612.0813	35171.7082	88.3807	28612.0818	35171.7087	88.3806	0.5	0.5	-0.1	0.2	-0.7	-0.1
IBB203	28608.2225	35168.4498	88.2236	28608.2229	35168.4501	88.2235	0.4	0.3	-0.1	0.1	-0.5	-0.1
IBB204	28604.4519	35165.2688	88.0741	28604.4527	35165.2689	88.0742	0.8	0.1	0.1	-0.3	-0.8	0.1
IBB205	28600.5603	35162.1434	87.9226	28600.5609	35162.1439	87.9229	0.6	0.5	0.3	0.2	-0.8	0.3
IBB206	28597.8554	35159.9289	87.8238	28597.8555	35159.929	87.8243	0.1	0.1	0.5	0.0	-0.1	0.5
IBB207	28595.0092	35157.7614	87.716	28595.0096	35157.7619	87.7163	0.4	0.5	0.3	0.3	-0.6	0.3
IBB208	28592.8955	35156.1161	87.6297	28592.8959	35156.1165	87.6301	0.4	0.4	0.4	0.2	-0.5	0.4
IBB209	28590.603	35154.4553	87.5417	28590.6032	35154.4555	87.5419	0.2	0.2	0.2	0.1	-0.3	0.2
IBB210	28588.197	35152.7539	87.4516	28588.1972	35152.7545	87.4517	0.2	0.6	0.1	0.4	-0.5	0.1
IBB211	28584.4348	35149.9706	87.3091	28584.4349	35149.9706	87.3096	0.1	0.0	0.5	0.0	-0.1	0.5
IBB212	28582.5031	35148.6281	87.2455	28582.5028	35148.6281	87.2457	-0.3	0.0	0.2	0.1	0.3	0.2
IBB213	28580.786	35147.5604	87.183	28580.7859	35147.5606	87.1833	-0.1	0.2	0.3	0.2	0.0	0.3
IBB214	28578.4085	35145.9882	87.0993	28578.4079	35145.9881	87.0994	-0.6	-0.1	0.1	0.2	0.6	0.1
IBB215	28576.0318	35144.3804	87.0118	28576.031	35144.3803	87.0121	-0.8	-0.1	0.3	0.3	0.8	0.3
IBB216	28573.179	35142.5653	86.9127	28573.1786	35142.5654	86.9131	-0.4	0.1	0.4	0.3	0.3	0.4
IBB217	28570.21	35140.6854	86.8062	28570.2093	35140.6852	86.8064	-0.7	-0.2	0.2	0.1	0.7	0.2
IBB218	28567.1775	35138.832	86.6972	28567.1769	35138.8317	86.6976	-0.6	-0.3	0.4	0.0	0.7	0.4
IBB219	28565.3171	35137.7451	86.6356	28565.3165	35137.7448	86.6365	-0.6	-0.3	0.9	0.0	0.7	0.9
IBB220	28562.8411	35136.3202	86.5513	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB221	28559.776	35134.5876	86.4408	28559.7757	35134.587	86.4414	-0.3	-0.6	0.6	-0.4	0.5	0.6
IBB222	28557.1313	35133.0263	86.3578	28557.1314	35133.026	86.3578	0.1	-0.3	0.0	-0.3	0.0	0.0
IBB223	28554.5731	35131.7356	86.2602	28554.5729	35131.735	86.2603	-0.2	-0.6	0.1	-0.4	0.5	0.1
IBB224	28552.1401	35130.4449	86.1784	28552.1403	35130.4444	86.1785	0.2	-0.5	0.1	-0.5	0.1	0.1
IBB225	28549.6782	35129.0921	86.1048	28549.6782	35129.0913	86.1047	0.0	-0.8	-0.1	-0.7	0.4	-0.1
IBB226	28546.5251	35127.5713	85.9948	28546.5251	35127.571	85.9949	0.0	-0.3	0.1	-0.3	0.1	0.1
IBB227	28544.0123	35126.3439	85.9155	28544.0122	35126.3435	85.9161	-0.1	-0.4	0.6	-0.3	0.3	0.6
IBB228	28541.4802	35125.1182	85.8325	28541.4803	35125.118	85.8325	0.1	-0.2	0.0	-0.2	0.0	0.0
IBB229	28538.9897	35123.8715	85.7522	28538.9897	35123.8709	85.7522	0.0	-0.6	0.0	-0.5	0.3	0.0
IBB230	28535.8784	35122.3253	85.6517	28535.8784	35122.325	85.6521	0.0	-0.3	0.4	-0.3	0.1	0.4
IBB231	28533.1807	35121.3107	85.556	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB232	28530.1887	35119.8195	85.4679	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB233	28528.6229	35119.3744	85.4008	28528.6225	35119.3743	85.4012	-0.4	-0.1	0.4	0.1	0.4	0.4
IBB234	28525.4351	35118.0821	85.2951	28525.4344	35118.0824	85.2945	-0.7	0.3	-0.6	0.6	0.5	-0.6
IBB235	28522.2627	35116.7925	85.1936	28522.2622	35116.7926	85.1933	-0.5	0.1	-0.3	0.3	0.4	-0.3
IBB236	28520.1509	35116.0309	85.1209	28520.1505	35116.0312	85.121	-0.4	0.3	0.1	0.5	0.2	0.1
IBB237	28517.4998	35115.0216	85.0414	28517.4993	35115.022	85.0409	-0.5	0.4	-0.5	0.6	0.3	-0.5
IBB238	28514.7117	35114.0246	84.9568	28514.7115	35114.0244	84.9566	-0.2	-0.2	-0.2	-0.1	0.3	-0.2
IBB239	28510.5857	35112.5004	84.8222	28510.5854	35112.5002	84.8217	-0.3	-0.2	-0.5	0.0	0.4	-0.5
IBB240	28508.7501	35111.9691	84.7628	28508.75	35111.9688	84.7628	-0.1	-0.3	0.0	-0.2	0.2	0.0
IBB241	28506.7499	35111.2929	84.7021	28506.7499	35111.2928	84.7015	0.0	-0.1	-0.6	-0.1	0.0	-0.6
IBB242	28503.3926	35110.2021	84.5947	28503.3926	35110.2022	84.5937	0.0	0.1	-1.0	0.1	0.0	-1.0
IBB243	28500.6997	35109.3505	84.5062	28500.6996	35109.3508	84.5055	-0.1	0.3	-0.7	0.3	0.0	-0.7
IBB244	28497.3873	35108.3362	84.4023	28497.387	35108.3368	84.4018	-0.3	0.6	-0.5	0.7	0.0	-0.5
IBB245	28494.577	35107.5261	84.3058	28494.5769	35107.5264	84.3055	-0.1	0.3	-0.3	0.3	0.0	-0.3
IBB246	28491.7926	35106.6355	84.2196	28491.7924	35106.6359	84.2194	-0.2	0.4	-0.2	0.4	0.0	-0.2
IBB247	28489.2605	35105.9666	84.146	28489.2605	35105.9672	84.1459	0.0	0.6	-0.1	0.5	-0.3	-0.1
IBB248	28486.3805	35105.145	84.0604	28486.3802	35105.1455	84.0605	-0.3	0.5	0.1	0.6	0.0	0.1
IBB249	28483.833	35104.4304	83.9885	28483.8329	35104.4308	83.9887	-0.1	0.4	0.2	0.4	-0.1	0.2
IBB250	28480.2694	35103.4519	83.8819	28480.2694	35103.4522	83.8824	0.0	0.3	0.5	0.3	-0.1	0.5
IBB251	28477.5795	35102.7062	83.7977	28477.5793	35102.7065	83.7979	-0.2	0.3	0.2	0.4	0.0	0.2
IBB252	28474.896	35102.0254	83.712	28474.8961	35102.0256	83.7124	0.1	0.2	0.4	0.1	-0.2	0.4
IBB253	28473.0264	35101.5515	83.6575	28473.0265	35101.5518	83.6582	0.1	0.3	0.7	0.2	-0.2	0.7
IBB254	28470.9988	35101.0372	83.5961	28470.9988	35101.0374	83.5967	0.0	0.2	0.6	0.2	-0.1	0.6
IBB255	28468.0692	35100.2928	83.507	28468.0691	35100.2929	83.5079	-0.1	0.1	0.9	0.1	0.0	0.9
IBB256	28462.8154	35098.9464	83.3481	28462.8152	35098.9465	83.3502	-0.2	0.1	2.1	0.2	0.1	2.1
IBB257	28458.0112	35097.7767	83.2034	28458.011	35097.7771	83.2045	-0.2	0.4	1.1	0.4	0.0	1.1
IBB258	28454.424	35096.9073	83.0929	28454.4237	35096.9077	83.0943	-0.3	0.4	1.4	0.5	0.1	1.4
IBB259	28449.7025	35095.698	82.9467	28449.7023	35095.698	82.9471	-0.2	0.0	0.4	0.1	0.2	0.4
IBB260	28444.9178	35094.5445	82.7976	28444.9177	35094.5446	82.7982	-0.1	0.1	0.6	0.1	0.0	0.6
IBC01	28615.0532	35174.7295	93.0946	28615.0535	35174.7293	93.0948	0.3	-0.2	0.2	-0.3	-0.2	0.2
IBC02	28612.2372	35172.2027	93.0044	28612.2376	35172.2031	93.0049	0.4	0.4	0.5	0.2	-0.5	0.5
IBC03	28608.547	35169.003	92.8474	28608.5474	35169.0035	92.8478	0.4	0.5	0.4	0.3	-0.6	0.4
IBC04	28605.1541	35166.1609	92.6821	28605.1546	35166.1614	92.6823	0.5	0.5	0.2	0.2	-0.7	0.2
IBC05	28601.5041	35163.1739	92.5228	28601.5046	35163.174	92.5229	0.5	0.1	0.1	-0.1	-0.5	0.1
IBC06	28598.6495	35160.8835	92.4086	28598.65	35160.8839	92.4088	0.5	0.4	0.2	0.1	-0.6	0.2
IBC07	28595.7007	35158.585	92.3269	28595.7009	35158.5853	92.3272	0.2	0.3	0.3	0.2	-0.3	0.3
IBC08	28593.6565	35157.0294	92.2633	28593.6568	35157.03	92.2638	0.3	0.6	0.5	0.4	-0.5	0.5
IBC09	28591.4702	35155.3163	92.203	28591.4705	35155.3169	92.2035	0.3	0.6	0.5	0.4	-0.5	0.5
IBC10	28589.1233	35153.6962	92.1235	28589.1232	35153.6967	92.1238	-0.1	0.5	0.3	0.5	-0.1	0.3
IBC11	28586.8392	35152.0547	92.0414	28586.8389	35152.055	92.0418	-0.3	0.3	0.4	0.4	0.1	0.4
IBC12	28584.3369	35150.2946	91.9307	28584.3361	35150.2949	91.9313	-0.8	0.3	0.6	0.6	0.6	0.6
IBC13	28582.2206	35148.8288	91.8379	28582.22	35148.8289	91.8383	-0.6	0.1	0.4	0.4	0.5	0.4
IBC14	28579.5107	35147.0043	91.7364	28579.51	35147.0045	91.7367	-0.7	0.2	0.3	0.5	0.5	0.3
IBC15	28576.5752	35145.0649	91.635	28576.5748	35145.0652	91.6355	-0.4	0.3	0.5	0.5	0.2	0.5
IBC16	28573.0966	35142.94	91.5014	28573.0956	35142.9402	91.5019	-1.0	0.2	0.5	0.6	0.8	0.5
IBC17	28570.275	35141.0667	91.3929	28570.2743	35141.067	91.3935	-0.7	0.3	0.6	0.6	0.5	0.6
IBC18	28567.0592	35139.1125	91.2701	28567.0583	35139.1127	91.2711	-0.9	0.2	1.0	0.6	0.7	1.0
IBC19	28565.2744	35138.0548	91.1968	28565.2733	35138.0548	91.1968	-1.1	0.0	0.0	0.5	1.0	0.0
IBC20	28562.8651	35136.6499	91.1072	28562.8646	35136.6502	91.1073	-0.5	0.3	0.1	0.5	0.3	0.1
IBC21	28559.8127	35134.8979	91.012	28559.8121	35134.8978	91.0115	-0.6	-0.1	-0.5	0.2	0.6	-0.5
IBC22	28557.3566	35133.5272	90.9276	28557.356	35133.527	90.9273	-0.6	-0.2	-0.3	0.1	0.6	-0.3
IBC23	28554.7306	35132.0813	90.8473	28554.7305	35132.0812	90.8459	-0.1	-0.1	-1.4	0.0	0.1	-1.4
IBC24	28552.3858	35130.5057	90.7742	28552.3853	35130.5054	90.7737	-0.5	-0.3	-0.5	0.0	0.6	-0.5
IBC25	28549.1725	35129.144	90.6608	28549.1723	35129.144	90.6593	-0.2	0.0	-1.5	0.1	0.2	-1.5
IBC26	28546.6804	35127.8886	90.5799	28546.6803	35127.8882	90.578	-0.1	-0.4	-1.9	-0.3	0.3	-1.9
IBC27	28543.5016	35126.3164	90.4698	28543.5016	35126.3156	90.4676	0.0	-0.8	-2.2	-0.7	0.4	-2.2
IBC28	28540.9777	35125.0993	90.378	28540.9784	35125.1003	90.3762	0.7	1.0	-1.8	-1.2	0.2	-1.8
IBC29	28538.555	35123.6654	90.2992	28538.5552	35123.6646	90.2968	0.2	-0.8	-2.4	-0.8	0.2	-2.4
IBC30	28536.5582	35123.0588	90.2221	28536.5584	35123.0579	90.22	0.2	-0.9	-2.1	-0.9	0.2	-2.1
IBC31	28533.3427	35121.6372	90.1237	28533.3426	35121.6361	90.122	-0.1	-1.1	-1.7	-0.9	0.6	-1.7
IBC32	28530.7886	35120.5277	90.0515	28530.7889	35120.5274	90.0507	0.3	-0.3	-0.8	-0.4	-0.1	-0.8
IBC33	28528.6421	35119.6251	89.9952	28528.6421	35119.6246	89.9935	0.0	-0.5	-1.7	-0.4	0.2	-1.7
IBC34	28525.4263	35118.3066	89.8973	28525.426	35118.3065	89.897	-0.3	-0.1	-0.3	0.0	0.3	-0.3
IBC35	28522.3275	35117.0605	89.7988	28522.3273	35117.0596	89.7978	-0.2	-0.9	-1.0	-0.7	0.6	-1.0
IBC36	28520.3925	35116.313	89.7399	28520.3928	35116.3119	89.739	0.3	-1.1	-0.9	-1.1	0.2	-0.9
IBC37	28517.5708	35115.2537	89.653	28517.5709	35115.2518	89.6516	0.1	-1.9	-1.4	-1.7	0.8	-1.4
IBC38	28514.9355	35114.3115	89.5645	28514.936077306	35114.3093211832	89.5625	0.6	-2.2	-2.0	-2.2	0.5	-2.0
IBC39	28512.7943	35113.2586	89.5052	28512.796	35113.2598	89.5031	1.7	1.2	-2.1	-1.9	1.0	-2.1
IBC40	28508.7351	35112.1741	89.3491	28508.7356858189	35112.1722522901	89.3469	0.6	-1.8	-2.2	-1.9	0.3	-2.2
IBC41	28507.0876	35111.3217	89.3051	28507.0885695043	35111.3198437023	89.3025	1.0	-1.9	-2.6	-2.1	0.0	-2.6
IBC42	28503.4876	35110.141	89.1884	28503.4881	35110.1409	89.1874	0.5	-0.1	-1.0	-0.3	-0.4	-1.0
IBC43	28500.6101	35109.2273	89.105	28500.6105	35109.2276	89.1039	0.4	0.3	-1.1	0.1	-0.5	-1.1
IBC44	28497.5453	35108.4651	88.9995	28497.5456	35108.4657	88.9986	0.3	0.6	-0.9	0.4	-0.5	-0.9
IBC45	28494.7137	35107.968	88.887	28494.7139	35107.9685	88.8862	0.2	0.5	-0.8	0.4	-0.4	-0.8
IBC46	28491.226	35106.9994	88.7717	28491.226	35107	88.7712	0.0	0.6	-0.5	0.5	-0.3	-0.5
IBC47	28489.1857	35106.1595	88.7306	28489.1858	35106.1601	88.7302	0.1	0.6	-0.4	0.5	-0.4	-0.4
IBC48	28486.7067	35105.4652	88.6467	28486.7066	35105.4655	88.6465	-0.1	0.3	-0.2	0.3	0.0	-0.2
IBC49	28483.825	35104.5396	88.5639	28483.825	35104.54	88.5637	0.0	0.4	-0.2	0.4	-0.2	-0.2
IBC50	28480.5162	35103.7003	88.4698	28480.5162	35103.7006	88.4699	0.0	0.3	0.1	0.3	-0.1	0.1
IBC51	28477.7992	35102.9869	88.3946	28477.7993	35102.9872	88.3949	0.1	0.3	0.3	0.2	-0.2	0.3
IBC52	28475.0785	35102.2568	88.3083	28475.0786	35102.2572	88.3086	0.1	0.4	0.3	0.3	-0.3	0.3
IBC53	28472.9937	35101.5964	88.2453	28472.9937	35101.5966	88.2462	0.0	0.2	0.9	0.2	-0.1	0.9
IBC54	28471.0176	35101.2071	88.1723	28471.0176	35101.2074	88.1725	0.0	0.3	0.2	0.3	-0.1	0.2
IBC55	28467.7666	35100.2089	88.0875	28467.7668	35100.2088	88.0884	0.2	-0.1	0.9	-0.2	-0.1	0.9
IBC56	28462.8678	35099.1631	87.9242	28462.8679	35099.1632	87.9255	0.1	0.1	1.3	0.0	-0.1	1.3
IBC57	28457.8964	35097.6602	87.7948	28457.8963	35097.6605	87.7948	-0.1	0.3	0.0	0.3	0.0	0.0
IBC58	28453.8696	35096.7476	87.6707	28453.8696	35096.7477	87.6721	0.0	0.1	1.4	0.1	0.0	1.4
IBC59	28449.286	35095.5754	87.5263	28449.286	35095.5755	87.5273	0.0	0.1	1.0	0.1	0.0	1.0
IBC60	28443.7948	35094.511	87.3423	28443.7947	35094.5112	87.3422	-0.1	0.2	-0.1	0.2	0.0	-0.1
IBL01	28617.4778	35173.1734	88.978	28617.478	35173.1734	88.9779	0.2	0.0	-0.1	-0.1	-0.2	-0.1
IBL02	28612.6896	35168.8935	88.8395	28612.6899	35168.8937	88.8397	0.3	0.2	0.2	0.0	-0.4	0.2
IBL03	28609.3134	35165.981	88.6951	28609.3139	35165.9811	88.6953	0.5	0.1	0.2	-0.1	-0.5	0.2
IBL04	28605.1651	35162.526	88.4911	28605.1658	35162.5262	88.4912	0.7	0.2	0.1	-0.1	-0.7	0.1
IBL05	28601.6805	35159.7154	88.3446	28601.6812	35159.7158	88.3448	0.7	0.4	0.2	0.0	-0.8	0.2
IBL06	28599.4572	35157.9588	88.2557	28599.4573	35157.9589	88.2558	0.1	0.1	0.1	0.0	-0.1	0.1
IBL07	28597.3152	35156.2951	88.1937	28597.3157	35156.2953	88.194	0.5	0.2	0.3	-0.1	-0.5	0.3
IBL08	28594.5948	35154.2419	88.0952	28594.5953	35154.2421	88.0953	0.5	0.2	0.1	-0.1	-0.5	0.1
IBL09	28592.312	35152.5153	88.0857	28592.3123	35152.5155	88.0859	0.3	0.2	0.2	0.0	-0.4	0.2
IBL10	28590.2833	35151.5621	87.5824	28590.2837	35151.5624	87.5824	0.4	0.3	0.0	0.1	-0.5	0.0
IBL11	28585.4329	35147.308	89.4859	28585.4325	35147.3082	89.4861	-0.4	0.2	0.2	0.4	0.3	0.2
IBL12	28584.0637	35146.6657	87.7812	28584.0634	35146.6656	87.7814	-0.3	-0.1	0.2	0.0	0.3	0.2
IBL13	28581.7393	35145.0844	87.7357	28581.7385	35145.0841	87.7357	-0.8	-0.3	0.0	0.1	0.8	0.0
IBL14	28579.3855	35143.546	87.6074	28579.385	35143.5459	87.6077	-0.5	-0.1	0.3	0.1	0.5	0.3
IBL15	28577.0982	35142.0454	87.5352	28577.0975	35142.0452	87.5355	-0.7	-0.2	0.3	0.1	0.7	0.3
IBL16	28573.7318	35139.9329	87.3666	28573.731	35139.9327	87.367	-0.8	-0.2	0.4	0.2	0.8	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.3942	35138.4675	87.2961	-0.7	-0.1	0.5	0.2	0.7	0.5
IBL18	28569.8014	35137.4743	87.2769	28569.8009	35137.474	87.2775	-0.5	-0.3	0.6	0.0	0.6	0.6
IBL19	28567.7894	35136.301	87.154	28567.7889	35136.3011	87.1543	-0.5	0.1	0.3	0.3	0.4	0.3
IBL20	28565.3105	35134.7943	87.1326	28565.3103	35134.7944	87.1326	-0.2	0.1	0.0	0.2	0.1	0.0
IBL21	28562.8601	35133.4003	87.0025	28562.86	35133.4004	87.0031	-0.1	0.1	0.6	0.1	0.0	0.6
IBL22	28559.6444	35131.5401	86.9694	28559.644	35131.5398	86.9691	-0.4	-0.3	-0.3	-0.1	0.5	-0.3
IBL23	28557.2267	35130.205	86.8909	28557.2265	35130.2045	86.8905	-0.2	-0.5	-0.4	-0.4	0.4	-0.4
IBL24	28554.7332	35128.8487	86.8259	28554.7329	35128.8482	86.8256	-0.3	-0.5	-0.3	-0.3	0.5	-0.3
IBL25	28552.1776	35127.5797	86.5921	28552.1777	35127.5791	86.5913	0.1	-0.6	-0.8	-0.6	0.2	-0.8
IBL26	28549.0213	35125.9008	86.5993	28549.0215	35125.8998	86.5986	0.2	-1.0	-0.7	-1.0	0.3	-0.7
IBL27	28546.0952	35124.4731	86.4512	28546.0956	35124.4721	86.4508	0.4	-1.0	-0.4	-1.1	0.1	-0.4
IBL28	28543.4999	35123.2529	86.2885	28543.5006	35123.2515	86.2874	0.7	-1.4	-1.1	-1.6	0.0	-1.1
IBL29	28540.1046	35121.61	86.2321	28540.105	35121.609	86.2318	0.4	-1.0	-0.3	-1.1	0.1	-0.3
IBL30	28537.703	35120.5159	86.1397	28537.7033	35120.5145	86.1397	0.3	-1.4	0.0	-1.4	0.4	0.0
IBL31	28534.9324	35119.2741	86.06	28534.9326	35119.2729	86.0594	0.2	-1.2	-0.6	-1.2	0.4	-0.6
IBL32	28531.8194	35117.9111	85.9785	28531.8196	35117.9105	85.9789	0.2	-0.6	0.4	-0.6	0.1	0.4
IBL33	28529.5695	35116.9751	85.9167	28529.5692	35116.9749	85.9157	-0.3	-0.2	-1.0	0.0	0.4	-1.0
IBL34	28527.34	35116.0681	85.8358	28527.3397	35116.0684	85.8358	-0.3	0.3	0.0	0.4	0.1	0.0
IBL35	28525.3024	35115.2347	85.7938	28525.3023	35115.2344	85.7933	-0.1	-0.3	-0.5	-0.2	0.2	-0.5
